cruiseid,cruise,station,beginlon,beginlat,begindatetime,stratum,HOMARUS AMERICANUS,MYCTOPHIDAE,LOPHIUS GASTROPHYSUS,LIMANDA FERRUGINEA,BROSME BROSME,ARGYROPELECUS ACULEATUS,CONGER OCEANICUS,SPIRONTOCARIS LILJEBORGII,ULVARIA SUBBIFURCATA,SEBASTES FASCIATUS,PEPRILUS TRIACANTHUS,MONOLENE SESSILICAUDA,MICROPOGONIAS UNDULATUS,MELANOSTIGMA ATLANTICUM,XENOLEPIDICHTHYS DALGLEISHI,ANCHOA MITCHILLI,MACROZOARCES AMERICANUS,MALACORAJA SENTA,CANCER IRRORATUS,ACIPENSER OXYRHYNCHUS,MENTICIRRHUS AMERICANUS,TORPEDO NOBILIANA,HIPPOGLOSSUS HIPPOGLOSSUS,DIPTURUS LAEVIS,OVALIPES OCELLATUS,MERLUCCIUS ALBIDUS,CYCLOPTERUS LUMPUS,STENOTOMUS CHRYSOPS,OPISTHONEMA OGLINUM,SYNGNATHIDAE,CLUPEA HARENGUS,SCOPHTHALMUS AQUOSUS,AMBLYRAJA RADIATA,PASIPHAEA MULTIDENTATA,TRICHIURUS LEPTURUS,ANCHOA HEPSETUS,OPHICHTHIDAE,STOLOTEUTHIS LEUCOPTERA,PRIACANTHUS ARENATUS,SYMPHURUS SP,PRIONOTUS CAROLINUS,CRYPTACANTHODES MACULATUS,LOLLIGUNCULA BREVIS,PSEUDOPLEURONECTES AMERICANUS,ALOSA SAPIDISSIMA,CAULOLATILUS MICROPS,ALOSA PSEUDOHARENGUS,UROPHYCIS CHUSS,PRIONOTUS TRIBULUS,LITHODES MAJA,CYNOSCION NOTHUS,MACROURIDAE,GERYON QUINQUEDENS,OVALIPES STEPHENSONI,ANTIGONIA CAPROS,CHLOROPHTHALMUS AGASSIZI,PONTOPHILUS NORVEGICUS,POGONIAS CROMIS,RAJA EGLANTERIA,BREVOORTIA TYRANNUS,PLACOPECTEN MAGELLANICUS,HEMITRIPTERUS AMERICANUS,UROPHYCIS CHESTERI,PRIONOTUS ALATUS,CHLOROPHTHALMUS SP,TAUTOGOLABRUS ADSPERSUS,MACRORHAMPHOSUS SCOLOPAX,PROMETHICHTHYS PROMETHEUS,CENTROPRISTIS STRIATA,ARCHOSARGUS PROBATOCEPHALUS,DICHELOPANDALUS LEPTOCERUS,CALLINECTES SAPIDUS,LIMULUS POLYPHEMUS,LEUCORAJA GARMANI,ASTROSCOPUS GUTTATUS,TRASH SPECIES IN CATCH,HELICOLENUS DACTYLOPTERUS,MYOXOCEPHALUS OCTODECEMSPINOSUS,UROPHYCIS TENUIS,POLYMIXIA LOWEI,LEUCORAJA OCELLATA,OPHIDION MARGINATUM,ZENOPSIS CONCHIFERA,GLYPTOCEPHALUS CYNOGLOSSUS,CONGRIDAE,LEIOSTOMUS XANTHURUS,CITHARICHTHYS CORNUTUS,MORONE SAXATILIS,GADUS MORHUA,UROPHYCIS REGIA,CYNOSCION REGALIS,LEBBEUS POLARIS,PERISTEDION GRACILE,OPHIDION GRAYI,PARALICHTHYS OBLONGUS,PANDALUS MONTAGUI,PARALEPIDAE,SYNGNATHUS FUSCUS,SCOMBER SCOMBRUS,PANDALUS PROPINQUUS,SPISULA SOLIDISSIMA,MAUROLICUS WEITZMANI,ILLEX ILLECEBROSUS,SQUATINA DUMERIL,HIPPOGLOSSOIDES PLATESSOIDES,CHIONOECETES OPILIO,PERISTEDION MINIATUM,MYXINE GLUTINOSA,CRUSTACEA SHRIMP,PARASUDIS TRUCULENTA,CHLAMYS ISLANDICA,HEMANTHIAS AUREORUBENS,ARGENTINA SILUS,SCIAENOPS OCELLATUS,LARIMUS FASCIATUS,MERLUCCIUS BILINEARIS,LOPHOLATILUS CHAMAELEONTICEPS,SQUALUS ACANTHIAS,ENCHELYOPUS CIMBRIUS,SCYLIORHINUS RETIFER,MUSTELUS CANIS,MYOXOCEPHALUS AENAEUS,MELANOGRAMMUS AEGLEFINUS,LEPOPHIDIUM PROFUNDORUM,POLLACHIUS VIRENS,AMMODYTES DUBIUS,BAIRDIELLA CHRYSOURA,STERNOPTYCHIDAE,SCORPAENIDAE,BATHYPOLYPUS ARCTICUS,SEPIOLIDAE,ORTHOPRISTIS CHRYSOPTERA,ARCTICA ISLANDICA,ALOSA AESTIVALIS,PRIONOTUS EVOLANS,PARALICHTHYS DENTATUS,LEUCORAJA ERINACEA,CITHARICHTHYS ARCTIFRONS,LOLIGO PEALEII,ANGUILLIFORMES,ASPIDOPHOROIDES MONOPTERYGIUS,GALATHEIDAE,CRANGON SEPTEMSPINOSA,TRIGLOPS MURRAYI,ASTERIAS VULGARIS,ETROPUS SP,TRACHURUS LATHAMI,PANDALUS BOREALIS,STOMATOPODA,MENTICIRRHUS SAXATILIS,CANCER BOREALIS,LABRIDAE,CARCHARIAS TAURUS,PETROMYZON MARINUS,LOPHIUS AMERICANUS,LAGODON RHOMBOIDES,POMATOMUS SALTATRIX,SERRANIDAE,ANARHICHAS LUPUS,MENIDIA MENIDIA
HB201802,201802,60,-71.883567,40.961473,29/03/2018-00:15:55,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HB201802,201802,243,-68.619677,41.964163,06/05/2018-22:13:15,1240,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,16,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,1,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,598,0,2,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
HB201802,201802,263,-68.724838,43.601558,10/05/2018-00:50:47,1380,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,22,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,17,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,1092,0,0,6,0,0,0,17,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,8,0,0,0,0,0
HB201802,201802,264,-69.45646,43.59528,10/05/2018-06:33:09,1380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,16,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,53,0,0,0,1,0,0,0,0,0,0,793,0,0,5,0,0,0,15,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0
HB201802,201802,254,-68.023693,43.473617,08/05/2018-12:22:04,1360,22,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,190,0,0,0,0,0,0,0,0,0,0,1,0,15,43,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,334,0,27,1,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0
HB201802,201802,112,-75.15738,37.800375,01/04/2018-23:21:35,3320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201802,201802,164,-70.3797,40.248858,19/04/2018-23:03:36,1100,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,78,0,0,0,0,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,2,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,156,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0
HB201802,201802,80,-73.503643,40.184432,30/03/2018-15:03:41,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HB201802,201802,156,-71.62622,39.899977,19/04/2018-00:33:09,1080,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90,0,105,0,1,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,1,13,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
HB201802,201802,109,-74.983345,38.023178,01/04/2018-18:56:33,3290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201802,201802,235,-67.818735,42.3358,05/05/2018-22:21:21,1290,1,0,0,0,1,0,0,0,0,296,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,22,46,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,71,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,645,0,0,0,0,0,0,32,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
HB201802,201802,256,-67.22208,43.79604,08/05/2018-19:53:19,1340,3,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,26,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,52,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3817,0,1,0,0,0,0,15,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
HB201802,201802,28,-75.330987,35.983172,17/03/2018-00:35:11,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,535,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201802,201802,255,-67.960552,43.560082,08/05/2018-14:50:15,1360,7,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,832,0,0,0,0,0,0,0,0,0,0,1,0,16,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,393,0,31,4,0,0,0,76,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0
HB201802,201802,181,-67.714575,40.500615,22/04/2018-01:22:26,1150,1,0,0,0,0,0,0,0,0,0,44,0,0,1,0,0,0,1,3,0,0,0,0,76,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,272,0,0,0,119,0,0,0,0,0,0,0,0,0,0,789,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,19,0,72,0,0,50,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,67,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1135,0,2,0,5,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,7,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,0,0,0,0,0
HB201802,201802,15,-75.689243,36.660885,15/03/2018-21:02:39,3380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201802,201802,98,-74.8865,38.635482,01/04/2018-04:58:01,3260,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HB201802,201802,234,-67.330838,42.401677,05/05/2018-17:47:12,1300,11,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,3,0,1,4897,0,0,0,0,0,0,0,0,0,0,2,0,10,33,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,9,0,0,0,165,0,0,659,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,0,0,0,0,0
HB201802,201802,148,-71.145582,41.361268,17/04/2018-20:30:19,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
HB201802,201802,177,-68.336757,40.43252,21/04/2018-12:56:49,1130,0,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,60,314,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0
HB201802,201802,259,-66.836868,44.07958,09/05/2018-03:17:22,1351,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,0,3,0,0,12,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,145,0,0,1,0,0,0,60,0,0,0,0,0,0,2,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
HB201802,201802,122,-73.242297,38.551068,03/04/2018-02:31:31,1760,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,167,0,0,0,0,20,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,169,0,6,0,6,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,104,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
HB201802,201802,202,-66.507713,42.11644,24/04/2018-05:14:24,1210,4,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,34,24,0,0,0,2,0,0,0,0,71,0,0,0,0,0,1,26,0,0,6,0,0,0,0,0,0,0,50,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,28,294,0,9,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,11,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201802,201802,22,-75.317408,36.43048,16/03/2018-11:52:10,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201802,201802,233,-67.134315,42.40588,05/05/2018-14:20:39,1300,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,2079,0,0,0,2,0,0,0,0,0,0,2,0,1,4,0,0,0,6,0,0,0,0,4,0,0,0,0,1,16,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,27,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,4,0,0,0,99,0,0,202,0,1,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51,0,0,0,0,0
HB201802,201802,7,-75.534612,37.232755,15/03/2018-02:04:02,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201802,201802,137,-72.065797,39.68642,04/04/2018-12:53:25,1030,0,0,0,0,0,0,0,0,0,0,7656,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,6,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,1,8,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,6751,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,6,0,0,0,0,0
HB201802,201802,215,-69.224183,41.072558,03/05/2018-02:26:14,1250,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,2,0,0,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,940,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201802,201802,131,-73.02817,39.576245,03/04/2018-20:46:55,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,28,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,5,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HB201802,201802,176,-68.330678,40.239053,21/04/2018-10:32:18,1150,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,4,0,0,0,1,0,0,2,0,0,0,0,0,50,0,0,0,0,38,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
HB201802,201802,150,-71.487238,40.696722,18/04/2018-03:45:53,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,83,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,1,131,301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
HB201802,201802,20,-75.535078,36.334208,16/03/2018-06:02:15,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
