cruiseid,cruise,station,beginlon,beginlat,begindatetime,stratum,CANCER BOREALIS,SYMPHURUS SP,RACHYCENTRON CANADUM,UROPHYCIS TENUIS,PLACOPECTEN MAGELLANICUS,POLYMIXIA LOWEI,PRIONOTUS ALATUS,ETROPUS SP,POLLACHIUS VIRENS,ACANTHOCARPUS ALEXANDRI,SCYLIORHINUS RETIFER,OGCOCEPHALIDAE,TAUTOGOLABRUS ADSPERSUS,MACRORHAMPHOSUS SCOLOPAX,MELANOSTIGMA ATLANTICUM,PEPRILUS TRIACANTHUS,SQUATINA DUMERIL,PAGRUS SEDECIM,PARALICHTHYS SP,MENTICIRRHUS AMERICANUS,TRICHIURUS LEPTURUS,SYNODONTIDAE,HIPPOGLOSSUS HIPPOGLOSSUS,LIMANDA FERRUGINEA,ANTHIAS NICHOLSI,PSEUDOPLEURONECTES AMERICANUS,BATHYPOLYPUS ARCTICUS,CHIONOECETES OPILIO,ARIOMMA BONDI,BROSME BROSME,GOBIIDAE,HOMARUS AMERICANUS,LUTJANUS CAMPECHANUS,PRISTIGENYS ALTA,MACROZOARCES AMERICANUS,MALACORAJA SENTA,SPISULA SOLIDISSIMA,ENCHELYOPUS CIMBRIUS,LOLIGO PEALEII,SQUALUS ACANTHIAS,MERLUCCIUS BILINEARIS,CARCHARIAS TAURUS,MONACANTHUS HISPIDUS,CALAPPIDAE,HAEMULON AUROLINEATUM,MYOXOCEPHALUS AENAEUS,ANCHOA HEPSETUS,ALUTERUS MONOCEROS,STOMATOPODA,CANCER IRRORATUS,CENTROPRISTIS STRIATA,SPHOEROIDES SPENGLERI,UROPHYCIS FLORIDANA,FISTULARIA PETIMBA,CHLAMYS ISLANDICA,LOPHIUS AMERICANUS,GADUS MORHUA,MORIDAE,HIPPOGLOSSOIDES PLATESSOIDES,SPHOEROIDES DORSALIS,BATHYNECTES LONGISPINA,MYXINE GLUTINOSA,TORPEDO NOBILIANA,HEMIPTERONOTUS NOVACULA,OGCOCEPHALUS CORNIGER,ZENOPSIS CONCHIFERA,ANCYLOPSETTA QUADROCELLATA,PETROMYZON MARINUS,AMBLYRAJA RADIATA,OVALIPES OCELLATUS,OPHIDION HOLBROOKI,PHOLIS GUNNELLUS,RHOMBOPLITES AURORUBENS,ASPIDOPHOROIDES MONOPTERYGIUS,MERLUCCIUS ALBIDUS,AMMODYTES DUBIUS,ARIOMMA MELANUM,CALLINECTES SAPIDUS,OPHIDION MARGINATUM,ASTROSCOPUS Y-GRAECUM,UROPHYCIS CHESTERI,ARCTICA ISLANDICA,GYMNURA MICRURA,CYNOSCION NOTHUS,SCOMBER SCOMBRUS,CITHARICHTHYS MACROPS,SCOMBER JAPONICUS,CRUSTACEA SHRIMP,LEPOPHIDIUM PROFUNDORUM,DASYATIS SAY,DIPTURUS LAEVIS,PRIONOTUS EVOLANS,ALOSA SAPIDISSIMA,PARASUDIS TRUCULENTA,HEMITRIPTERUS AMERICANUS,LEUCORAJA OCELLATA,GERYON QUINQUEDENS,ACIPENSER OXYRHYNCHUS,LOPHOLATILUS CHAMAELEONTICEPS,MONOLENE SESSILICAUDA,SEPIOLIDAE,TRASH SPECIES IN CATCH,SYNGNATHIDAE,TAUTOGA ONITIS,SERRANUS PHOEBE,ILLEX ILLECEBROSUS,SPHOEROIDES MACULATUS,CITHARICHTHYS GYMNORHINUS,RAJA EGLANTERIA,PRIONOTUS CAROLINUS,STENOTOMUS CHRYSOPS,OVALIPES STEPHENSONI,MENIDIA MENIDIA,CYCLOPSETTA FIMBRIATA,COOKEOLUS JAPONICUS,CYTTOPSIS ROSEA,MACROURIDAE,CLUPEA HARENGUS,CITHARICHTHYS CORNUTUS,ANARHICHAS LUPUS,POMATOMUS SALTATRIX,PARALEPIDAE,LIMULUS POLYPHEMUS,NEMICHTHYS SCOLOPACEUS,CYCLOPTERUS LUMPUS,CHLOROPHTHALMUS AGASSIZI,ANTIGONIA CAPROS,ORTHOPRISTIS CHRYSOPTERA,ECHENEIS NAUCRATES,STOLOTEUTHIS LEUCOPTERA,GALATHEIDAE,SCOPHTHALMUS AQUOSUS,OPHICHTHIDAE,ZOARCIDAE,LAGODON RHOMBOIDES,LEIOSTOMUS XANTHURUS,PRIONOTUS RUBIO,MAUROLICUS WEITZMANI,MYOXOCEPHALUS OCTODECEMSPINOSUS,ETROPUS MICROSTOMUS,ALOSA PSEUDOHARENGUS,BREVOORTIA TYRANNUS,CITHARICHTHYS ARCTIFRONS,PRIONOTUS STEARNSI,TRACHINOCEPHALUS MYOPS,LITHODES MAJA,CAULOLATILUS MICROPS,SERRANUS ATROBRANCHUS,MORONE SAXATILIS,MYCTOPHIDAE,CARETTA CARETTA,PARALICHTHYS OBLONGUS,SCORPAENIDAE,APOGONIDAE,TRACHURUS LATHAMI,OCTOPODA,DECAPTERUS PUNCTATUS,SYNODUS FOETENS,FISTULARIA SP,HALIEUTICHTHYS ACULEATUS,MELANOGRAMMUS AEGLEFINUS,GLYPTOCEPHALUS CYNOGLOSSUS,MICROPOGONIAS UNDULATUS,PARALICHTHYS DENTATUS,CYNOSCION REGALIS,POECILOPSETTA BEANI,CRYPTACANTHODES MACULATUS,CHAETODIPTERUS FABER,UROPHYCIS CHUSS,CONGER OCEANICUS,DASYATIS CENTROURA,LEUCORAJA ERINACEA,UROPHYCIS REGIA,SEBASTES FASCIATUS,PORTUNIDAE,ALOSA AESTIVALIS,ANCHOA MITCHILLI,STOMIIDAE,TRICHIURIDAE,ULVARIA SUBBIFURCATA,LEUCORAJA GARMANI,LYCENCHELYS VERRILLI,MENTICIRRHUS SAXATILIS,MUSTELUS CANIS,DASYATIS AMERICANA,SQUALIDAE,SCARIDAE,LUMPENUS LUMPRETAEFORMIS,CONGRIDAE,TRIGLOPS MURRAYI,CITHARICHTHYS SP,HELICOLENUS DACTYLOPTERUS,GYMNURA ALTAVELA,DECAPTERUS MACARELLUS
HB201901,201902,310,-68.124233,41.94771,25/04/2019-03:00:19,1220,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,2,0,0,3515,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,14,0,0,0,0,0,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HB201901,201902,71,-74.320362,37.530595,17/03/2019-07:09:40,1720,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,476,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0
HB201901,201902,105,-71.78015,39.966933,20/03/2019-10:59:07,1020,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,2,79,0,0,0,0,0,0,0,0,0,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,0,7,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,22,0,254,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,23,0,0,0,72,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,198,-70.557417,40.645412,11/04/2019-23:35:13,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,4,0,2,0,0,45,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,22,0,3,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,297,0,0,251,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,282,-65.760903,42.294422,22/04/2019-02:55:46,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
HB201901,201902,135,-74.697905,38.67701,29/03/2019-04:24:48,1690,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,26,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,137,-74.62071,38.804707,29/03/2019-07:38:42,1690,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,29,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,131,-74.808278,38.469225,28/03/2019-22:26:04,3290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,296,-67.119518,42.100782,23/04/2019-18:16:56,1210,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,113,-71.289693,41.00076,26/03/2019-21:45:21,1050,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,13,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,273,-66.574302,41.553628,20/04/2019-22:52:01,1160,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,12,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,268,-66.32472,41.165648,20/04/2019-09:04:35,1170,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HB201901,201902,219,-68.953248,41.129417,14/04/2019-04:11:01,1230,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,28,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4678,0,0,2,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,25,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,336,-67.470333,42.617667,05/05/2019-00:10:44,1290,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,4,0,0,0,0,518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,53,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
HB201901,201902,185,-71.097608,41.41907,04/04/2019-04:33:07,3450,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,338,-67.166167,42.387167,05/05/2019-05:35:26,1300,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,45,0,0,0,2,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
HB201901,201902,23,-75.315155,35.263263,12/03/2019-03:43:34,3440,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,203,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,2,2,1,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,375,-69.754167,43.273667,09/05/2019-22:37:38,1380,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,1,0,0,0,0,6,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,32,0,0,0,0,19,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,362,-68.029667,44.186333,08/05/2019-05:02:30,1390,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,231,0,0,0,0,0,8,0,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,220,-69.079313,41.260373,14/04/2019-06:36:20,1240,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,10,0,0,14,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,107,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,62,0,0,1,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HB201901,201902,347,-66.569667,43.072833,06/05/2019-12:30:40,1340,0,0,0,14,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,14,0,0,0,1,0,7,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,13,0,0,0,0,0,0,3,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,311,-68.10415,41.746485,25/04/2019-05:35:57,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,41,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,86,-73.38446,38.753737,18/03/2019-15:04:30,1740,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,1645,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,1,0,0,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,286,-66.180545,42.020828,22/04/2019-16:22:53,1160,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201901,201902,266,-66.575163,40.92669,20/04/2019-04:04:38,1170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,51,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,125,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
