cruiseid,cruise,station,beginlon,beginlat,begindatetime,stratum,POMACENTRIDAE,ANCHOA MITCHILLI,GADUS MORHUA,BATHYPOLYPUS ARCTICUS,RACHYCENTRON CANADUM,ARGOPECTEN GIBBUS,CHIONOECETES OPILIO,SARDINELLA AURITA,CITHARICHTHYS ARCTIFRONS,MONOLENE SESSILICAUDA,ETROPUS SP,PANDALUS BOREALIS,ANCHOA HEPSETUS,CYNOSCION NOTHUS,MENIDIA MENIDIA,SEPIOLIDAE,MALACORAJA SENTA,PLACOPECTEN MAGELLANICUS,ACIPENSER OXYRHYNCHUS,SEBASTES FASCIATUS,PSEUDOPLEURONECTES AMERICANUS,DIPTURUS LAEVIS,CARETTA CARETTA,BREVOORTIA TYRANNUS,MENTICIRRHUS AMERICANUS,PARALICHTHYS OBLONGUS,PEPRILUS TRIACANTHUS,MYOXOCEPHALUS OCTODECEMSPINOSUS,ANTIGONIA CAPROS,OVALIPES OCELLATUS,GLYPTOCEPHALUS CYNOGLOSSUS,RAJA EGLANTERIA,MELANOSTIGMA ATLANTICUM,SPHOEROIDES SPENGLERI,RHOMBOPLITES AURORUBENS,CITHARICHTHYS CORNUTUS,ETRUMEUS TERES,PANDALUS MONTAGUI,APOGONIDAE,POLYMIXIA LOWEI,MENTICIRRHUS SAXATILIS,CYCLOPTERUS LUMPUS,CRUSTACEA SHRIMP,CITHARICHTHYS SP,BATHYNECTES LONGISPINA,LUMPENUS MACULATUS,LEUCORAJA OCELLATA,GERYON QUINQUEDENS,ASPIDOPHOROIDES MONOPTERYGIUS,TRIGLOPS MURRAYI,ANTIGONIA COMBATIA,TRACHURUS LATHAMI,XENODERMICHTHYS COPEI,HIPPOGLOSSOIDES PLATESSOIDES,POLLACHIUS VIRENS,MACROZOARCES AMERICANUS,ARCTICA ISLANDICA,OVALIPES STEPHENSONI,DICHELOPANDALUS LEPTOCERUS,ALUTERUS MONOCEROS,MYRIPRISTIS JACOBUS,MYLIOBATIS FREMINVILLEI,MERLUCCIUS ALBIDUS,STENOTOMUS CHRYSOPS,GADIDAE,CHLOROPHTHALMUS AGASSIZI,PRIACANTHUS ARENATUS,MORONE SAXATILIS,PARALEPIDAE,SYNODUS POEYI,SYNGNATHIDAE,PRIONOTUS CAROLINUS,UROPHYCIS CHUSS,SERRANIDAE,MACRORHAMPHOSUS SCOLOPAX,GALEOCERDO CUVIER,ANGUILLIFORMES,LEBBEUS POLARIS,SCIAENOPS OCELLATUS,SQUALUS ACANTHIAS,SQUATINA DUMERIL,PANDALUS PROPINQUUS,PONTINUS LONGISPINIS,SCORPAENIDAE,XENOLEPIDICHTHYS DALGLEISHI,ORTHOPRISTIS CHRYSOPTERA,HALIEUTICHTHYS ACULEATUS,SERRANUS PHOEBE,GALATHEIDAE,DASYATIS AMERICANA,HOLOCENTRIDAE,MUSTELUS CANIS,HOMARUS AMERICANUS,PRIONOTUS ALATUS,LOPHIUS GASTROPHYSUS,LITHODES MAJA,TRACHINOCEPHALUS MYOPS,OPHIDION HOLBROOKI,BAIRDIELLA CHRYSOURA,CANCER IRRORATUS,LOPHOLATILUS CHAMAELEONTICEPS,TORPEDO NOBILIANA,TAUTOGOLABRUS ADSPERSUS,SYNODUS FOETENS,CARCHARIAS TAURUS,MAJIDAE,LEUCORAJA ERINACEA,FISTULARIA SP,LEPIDOCHELYS KEMPI,CARCHARHINIDAE,OPHIDIIDAE,SPIRONTOCARIS LILJEBORGII,CHAETODON STRIATUS,UROPHYCIS REGIA,KATHETOSTOMA ALBIGUTTA,AMMODYTES DUBIUS,ARGENTINA STRIATA,ULVARIA SUBBIFURCATA,CONGRIDAE,PLEURONECTIFORMES,ANCYLOPSETTA DILECTA,SICYONIA BREVIROSTRIS,PARALICHTHYS DENTATUS,CENTROPRISTIS STRIATA,ARIOMMA BONDI,CYTTOPSIS ROSEA,PARASUDIS TRUCULENTA,ILLEX ILLECEBROSUS,GADELLA IMBERBIS,LOLIGO PEALEII,FISTULARIA PETIMBA,PONTOPHILUS NORVEGICUS,STOMATOPODA,PRISTIPOMOIDES AQUILONARIS,ALOSA AESTIVALIS,ANTHIAS NICHOLSI,MACROURIDAE,CHAETODIPTERUS FABER,MERLUCCIUS BILINEARIS,POMATOMUS SALTATRIX,HIPPOGLOSSUS HIPPOGLOSSUS,MYOXOCEPHALUS SCORPIUS,SYMPHURUS SP,CONGER OCEANICUS,CRYPTACANTHODES MACULATUS,GYMNURA MICRURA,DIODON HOLOCANTHUS,UROPHYCIS TENUIS,CARCHARHINUS ACRONOTUS,SYNGNATHUS FUSCUS,DIBRANCHUS ATLANTICUS,CLUPEA HARENGUS,MICROPOGONIAS UNDULATUS,SCIAENIDAE,LIMANDA FERRUGINEA,ALOSA PSEUDOHARENGUS,HELICOLENUS DACTYLOPTERUS,SCYLIORHINUS RETIFER,CAULOLATILUS MICROPS,DASYATIS CENTROURA,SPISULA SOLIDISSIMA,ACANTHOCARPUS ALEXANDRI,PORTUNIDAE,LACTOPHRYS POLYGONIA,OPHICHTHIDAE,LEIOSTOMUS XANTHURUS,RHINOPTERA BONASUS,ALOSA SAPIDISSIMA,PRIONOTUS EVOLANS,SCOMBEROMORUS MACULATUS,CRANGON SEPTEMSPINOSA,LAGOCEPHALUS LAEVIGATUS,SPHOEROIDES MACULATUS,CYNOSCION REGALIS,HEMITRIPTERUS AMERICANUS,MAUROLICUS WEITZMANI,PRIONOTUS SCITULUS,ENCHELYOPUS CIMBRIUS,COOKEOLUS JAPONICUS,MYXINE GLUTINOSA,LIMULUS POLYPHEMUS,MOLA MOLA,STERNOPTYCHIDAE,LARIMUS FASCIATUS,DASYATIS SAY,MELANOGRAMMUS AEGLEFINUS,BOTHIDAE,UROPHYCIS FLORIDANA,TRICHIURUS LEPTURUS,LEUCORAJA GARMANI,FOETOREPUS AGASSIZI,CALLINECTES SAPIDUS,PASIPHAEA MULTIDENTATA,UROPHYCIS CHESTERI,TRASH SPECIES IN CATCH,GYMNURA ALTAVELA,HAEMULON AUROLINEATUM,SELENE SETAPINNIS,ZENOPSIS CONCHIFERA,PRIONOTUS STEARNSI,SCOMBER SCOMBRUS,LOPHIUS AMERICANUS,SCOPHTHALMUS AQUOSUS,CANCER BOREALIS,STOLOTEUTHIS LEUCOPTERA,MYOXOCEPHALUS AENAEUS,DACTYLOPTERUS VOLITANS,LAGODON RHOMBOIDES,RHIZOPRIONODON TERRAENOVAE,MYCTOPHIDAE,ARGENTINA SILUS,OGCOCEPHALIDAE,HEMANTHIAS AUREORUBENS,AMBLYRAJA RADIATA,DECAPTERUS PUNCTATUS,ANARHICHAS LUPUS,PETROMYZON MARINUS,LEPOPHIDIUM PROFUNDORUM,BROSME BROSME
HB201702,201702,233,-68.767667,41.252167,18/04/2017-07:34:16,1230,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3545,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201702,201702,364,-68.729565,43.027275,10/05/2017-19:07:03,1370,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1110,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,31,0,0,0,461,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,10,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HB201702,201702,113,-70.553805,40.004903,29/03/2017-16:36:37,1080,0,0,0,0,0,0,0,0,58,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,51,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,413,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,34,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201702,201702,31,-74.772098,36.459075,10/03/2017-02:22:23,1630,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,4,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,2299,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,6,0
HB201702,201702,171,-71.82,41.007,04/04/2017-21:06:55,3020,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,23,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201702,201702,377,-70.62853,42.51965,12/05/2017-05:17:06,3660,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,43,0,0,0,0,3,0,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,204,2,14,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,8,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HB201702,201702,209,-69.030667,40.532167,15/04/2017-12:06:14,1100,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201702,201702,369,-70.459437,42.848305,11/05/2017-11:48:09,1400,0,0,22,3,0,0,0,0,0,0,0,161,0,0,0,0,1,11,0,60,1,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,150,0,7,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
HB201702,201702,344,-66.815107,44.0805,08/05/2017-01:41:46,1340,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201702,201702,45,-75.29928,35.237048,11/03/2017-18:26:14,3440,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,1,0,35,0,36,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,149,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HB201702,201702,68,-75.503708,36.379302,19/03/2017-05:47:34,1610,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201702,201702,368,-70.449532,42.889958,11/05/2017-09:41:07,1400,0,0,13,6,0,0,0,0,0,0,0,781,0,0,0,0,0,10,0,11,0,0,0,0,0,4,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,128,0,13,0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1218,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,19,129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HB201702,201702,93,-74.778813,38.75835,21/03/2017-15:57:01,3260,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201702,201702,61,-74.893483,35.740993,13/03/2017-08:30:37,1620,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,1,0,0,0,0,22,0,0,0,4,0,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0
HB201702,201702,248,-66.888,40.685667,19/04/2017-21:29:09,1150,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,138,29,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,26,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,42,0,0,0,0,0,0,0,0,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
HB201702,201702,165,-72.547167,40.734167,04/04/2017-08:08:09,1010,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,2,0,1,0,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201702,201702,319,-69.951,42.495167,03/05/2017-22:18:41,1270,0,0,1,4,0,0,0,0,0,0,0,19,0,0,0,0,2,0,0,61,0,0,0,0,0,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,53,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,26,0,0,0,2231,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HB201702,201702,103,-73.99086,39.456275,22/03/2017-10:19:48,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201702,201702,195,-70.312333,40.0265,14/04/2017-02:42:32,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,16,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,36,0,0,0,0,0,0,32,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,1,0
HB201702,201702,98,-74.200747,39.059633,22/03/2017-01:38:15,1730,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,132,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201702,201702,3,-73.24181,38.582655,07/03/2017-13:01:38,1750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6433,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,879,0,0,0,0,0,0,0,0,6,0,0,0,0,39,0,617,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201702,201702,291,-67.158667,42.2125,24/04/2017-11:41:49,1220,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,56,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,23,7,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
