cruiseid,cruise,station,beginlon,beginlat,begindatetime,stratum,PONTOPHILUS NORVEGICUS,UROPHYCIS CHUSS,PARALICHTHYS OBLONGUS,BOTHIDAE,MERLUCCIUS BILINEARIS,TRACHINOCEPHALUS MYOPS,UROPHYCIS REGIA,OVALIPES OCELLATUS,BATHYPOLYPUS ARCTICUS,ALOPIAS SUPERCILIOSUS,LEUCORAJA GARMANI,CENTROPRISTIS PHILADELPHICA,SPHOEROIDES SPENGLERI,MELANOSTIGMA ATLANTICUM,AMMODYTES DUBIUS,TRIGLOPS MURRAYI,MYOXOCEPHALUS AENAEUS,LEUCORAJA ERINACEA,ARGENTINA STRIATA,LOPHIUS AMERICANUS,PORICHTHYS PLECTRODON,ARCHOSARGUS PROBATOCEPHALUS,ALOSA PSEUDOHARENGUS,FISTULARIA PETIMBA,PLEURONECTIFORMES,KATHETOSTOMA ALBIGUTTA,CHAETODIPTERUS FABER,LOPHIUS GASTROPHYSUS,MONOLENE SESSILICAUDA,DECAPTERUS PUNCTATUS,SCORPAENIDAE,LAGODON RHOMBOIDES,PAGRUS SEDECIM,ILLEX ILLECEBROSUS,STERNOPTYCHIDAE,ANTHIAS NICHOLSI,SPISULA SOLIDISSIMA,ASPIDOPHOROIDES MONOPTERYGIUS,GADUS MORHUA,SYMPHURUS SP,FISTULARIA SP,LACTOPHRYS POLYGONIA,OPHIDION HOLBROOKI,BOTHUS OCELLATUS,BREVOORTIA TYRANNUS,PANDALUS BOREALIS,TORPEDO NOBILIANA,MACROURIDAE,CYCLOPTERUS LUMPUS,PRIONOTUS ALATUS,PANDALUS MONTAGUI,ALUTERUS HEUDELOTI,DASYATIS SAY,FOETOREPUS AGASSIZI,PRIONOTUS CAROLINUS,ACANTHOCARPUS ALEXANDRI,ARGYROPELECUS ACULEATUS,CENTROPRISTIS OCYURUS,OVALIPES STEPHENSONI,ETRUMEUS TERES,CYNOSCION NOTHUS,CETORHINUS MAXIMUS,ARCTOZENUS RISSOI,PRIONOTUS TRIBULUS,CYTTOPSIS ROSEA,PHOLIS GUNNELLUS,PEPRILUS TRIACANTHUS,UROPHYCIS CHESTERI,RAJA EGLANTERIA,MYXINE GLUTINOSA,LYCENCHELYS VERRILLI,PROMETHICHTHYS PROMETHEUS,CAULOLATILUS MICROPS,LEPOPHIDIUM PROFUNDORUM,HIPPOGLOSSOIDES PLATESSOIDES,CRUSTACEA SHRIMP,HOLOCENTRIDAE,HELICOLENUS DACTYLOPTERUS,ANTIGONIA CAPROS,TRASH SPECIES IN CATCH,SCOPHTHALMUS AQUOSUS,MALACOCEPHALUS OCCIDENTALIS,PLACOPECTEN MAGELLANICUS,OPHIDION MARGINATUM,SERRANUS PHOEBE,GLYPTOCEPHALUS CYNOGLOSSUS,POMATOMUS SALTATRIX,DACTYLOPTERUS VOLITANS,LARIMUS FASCIATUS,DICHELOPANDALUS LEPTOCERUS,CHAETODON AYA,MERLUCCIUS ALBIDUS,HIPPOGLOSSUS HIPPOGLOSSUS,CYNOSCION REGALIS,CITHARICHTHYS SP,ANCHOA MITCHILLI,MAJIDAE,ALOSA SAPIDISSIMA,LUMPENUS MACULATUS,ANARHICHAS LUPUS,PORTUNIDAE,OVALIPES SP,PRIONOTUS SCITULUS,ENCHELYOPUS CIMBRIUS,RHIZOPRIONODON TERRAENOVAE,SPHYRNA LEWINI,CARCHARIAS TAURUS,CENTROPRISTIS STRIATA,ACIPENSER OXYRHYNCHUS,DASYATIS CENTROURA,HALIEUTICHTHYS ACULEATUS,EQUETUS UMBROSUS,TRICHIURUS LEPTURUS,STOMATOPODA,CHLAMYS ISLANDICA,SCOMBER SCOMBRUS,EQUETUS ACUMINATUS,SERIOLA FASCIATA,GASTROPSETTA FRONTALIS,CANCER BOREALIS,PSEUDOPLEURONECTES AMERICANUS,CYCLOPSETTA FIMBRIATA,BAIRDIELLA CHRYSOURA,ALOSA AESTIVALIS,BALISTIDAE,CRYPTACANTHODES MACULATUS,GADELLA IMBERBIS,POMACENTRIDAE,ORTHOPRISTIS CHRYSOPTERA,ARGENTINA SILUS,PARALEPIDAE,PRIONOTUS EVOLANS,MYOXOCEPHALUS OCTODECEMSPINOSUS,SARDINELLA AURITA,LEIOSTOMUS XANTHURUS,MACROZOARCES AMERICANUS,MICROPOGONIAS UNDULATUS,ARCTICA ISLANDICA,SEPIOLIDAE,OPHIDION GRAYI,SEBASTES FASCIATUS,STOMIIDAE,GYMNURA MICRURA,PARALICHTHYS DENTATUS,OPHIDIIDAE,HOMARUS AMERICANUS,SPIRONTOCARIS LILJEBORGII,CARCHARHINUS FALCIFORMIS,STELLIFER LANCEOLATUS,AULOSTOMUS MACULATUS,PEPRILUS ALEPIDOTUS,ARIOMMA BONDI,OPHICHTHUS PUNCTICEPS,MUSTELUS CANIS,PARASUDIS TRUCULENTA,TRACHURUS LATHAMI,CANCER IRRORATUS,SPHOEROIDES NEPHELUS,LOPHOLATILUS CHAMAELEONTICEPS,RHOMBOPLITES AURORUBENS,MAUROLICUS WEITZMANI,BOTHUS ROBINSI,NEZUMIA BAIRDI,HAEMULON AUROLINEATUM,UROPHYCIS TENUIS,GERYON QUINQUEDENS,GYMNOTHORAX SAXICOLA,MACRORHAMPHOSUS SCOLOPAX,TETRAODONTIDAE,SYNGNATHUS FUSCUS,SICYONIA BREVIROSTRIS,NEMICHTHYS SCOLOPACEUS,MENIDIA MENIDIA,PRIONOTUS STEARNSI,ALUTERUS MONOCEROS,CHIONOECETES OPILIO,PASIPHAEA MULTIDENTATA,SCYLIORHINUS RETIFER,LIMULUS POLYPHEMUS,LACTOPHRYS QUADRICORNIS,SQUATINA DUMERIL,LEBBEUS POLARIS,STOLOTEUTHIS LEUCOPTERA,CHAETODON OCELLATUS,MYLIOBATIS FREMINVILLEI,SCIAENIDAE,DIPTURUS LAEVIS,CHLOROPHTHALMUS AGASSIZI,SCYLLARIDES NODIFER,SERRANIDAE,MENTICIRRHUS AMERICANUS,CHAETODON SEDENTARIUS,CALAPPIDAE,POLYMIXIA LOWEI,ANCHOA HEPSETUS,FISTULARIA TABACARIA,MENTICIRRHUS SAXATILIS,SYNODUS FOETENS,POLLACHIUS VIRENS,LEPOPHIDIUM JEANNAE,PRISTIGENYS ALTA,CARCHARHINUS PLUMBEUS,SYNAGROPS BELLUS,MALACORAJA SENTA,BROSME BROSME,LOLLIGUNCULA BREVIS,STELLEROIDEA,OPHICHTHIDAE,SCIAENOPS OCELLATUS,AMBLYRAJA RADIATA,LITHODES MAJA,BATHYNECTES LONGISPINA,SQUALUS ACANTHIAS,TAUTOGOLABRUS ADSPERSUS,STENOTOMUS CHRYSOPS,SPHOEROIDES MACULATUS,APOGON PSEUDOMACULATUS,PETROMYZON MARINUS,MELANOGRAMMUS AEGLEFINUS,HEMANTHIAS AUREORUBENS,GALATHEIDAE,SELENE SETAPINNIS,SCORPAENA BRASILIENSIS,LOLIGO PEALEII,LIMANDA FERRUGINEA,ETROPUS SP,ZENOPSIS CONCHIFERA,CITHARICHTHYS CORNUTUS,CONGRIDAE,CONGER OCEANICUS,CLUPEA HARENGUS,GYMNURA ALTAVELA,CITHARICHTHYS ARCTIFRONS,LUMPENUS LUMPRETAEFORMIS,SYNGNATHIDAE,PANDALUS PROPINQUUS,LEUCORAJA OCELLATA,MYCTOPHIDAE,TAUTOGA ONITIS,HEMITRIPTERUS AMERICANUS,MORONE SAXATILIS,POLYMIXIA NOBILIS
HB201301,201302,203,-69.162675,40.824715,04/04/2013-17:54:50,1100,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,343,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,68,0,0,0,0,0,2,0,0,2,0,0
HB201301,201302,255,-66.96509,40.89885,15/04/2013-15:27:44,1130,0,18,7,0,29,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,61,3,0,0,0,0,0,0,0,6,0,0,0,8,0,0,7,0,0
HB201301,201302,23,-74.773838,36.665737,17/03/2013-15:33:12,1660,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
HB201301,201302,193,-69.11708,40.02891,03/04/2013-12:34:26,1120,0,74,41,0,94,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,0,0,0,2,0,0,183,0,0,45,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
HB201301,201302,283,-66.045673,42.14448,18/04/2013-12:00:25,1290,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201301,201302,121,-73.291458,39.671243,27/03/2013-16:12:43,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,582,0,0,0,0,0,2,0,0,0,0,0
HB201301,201302,341,-70.362767,42.046748,01/05/2013-09:46:46,3610,0,4,27,0,298,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,1,0,0,0,0,0,0,31,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,261,0,0,0,0,0,12,0,0,0,0,0
HB201301,201302,204,-71.36672,41.418925,09/04/2013-15:49:36,3450,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
HB201301,201302,405,-70.294975,42.37785,08/05/2013-10:02:24,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,61,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,6,48,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
HB201301,201302,400,-70.63809,42.2609,08/05/2013-00:30:46,3640,2,1,3,0,63,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,2,0,25,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,0,0,0,0,0,0,0,0,0,192,0,0,1,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,72,0,0,8,0,0
HB201301,201302,360,-68.404717,42.305568,03/05/2013-18:49:42,1290,3,47,0,0,1341,0,0,0,19,0,0,0,0,0,0,0,0,0,0,6,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,11,0,0,0,0,7,0,0,0,0,0,0
HB201301,201302,151,-72.439675,40.713722,30/03/2013-08:17:04,1050,0,13,0,0,122,0,3,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,8,0,0,0,0,0,32,0,0,0,0,0
HB201301,201302,176,-70.196897,41.070625,01/04/2013-17:48:37,3460,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2181,0,0,0,0,0,3,0,0,0,0,0
HB201301,201302,266,-66.544357,41.440198,16/04/2013-16:51:56,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
HB201301,201302,270,-66.052682,41.374522,17/04/2013-00:15:11,1180,0,214,2,0,1582,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,17,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HB201301,201302,362,-68.104448,42.282655,04/05/2013-00:11:31,1290,0,59,1,0,600,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
HB201301,201302,280,-66.400823,41.873887,18/04/2013-02:37:18,1160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,120,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,28,0,0,19,0,0
HB201301,201302,259,-66.526932,40.982897,16/04/2013-01:00:36,1170,0,430,41,0,1391,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,5,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0
HB201301,201302,36,-75.53312,35.075325,18/03/2013-20:21:44,7520,0,0,0,0,12,0,45,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,65,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,46,0,0,0,0,0,1,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,1118,0,4712,0,0,0,0,0,0,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,2402,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
