cruiseid,cruise,station,beginlon,beginlat,begindatetime,stratum,ALOSA SAPIDISSIMA,DIBRANCHUS ATLANTICUS,PRIONOTUS ALATUS,BROSME BROSME,PLACOPECTEN MAGELLANICUS,DECAPTERUS MACARELLUS,CYCLOPTERUS LUMPUS,PRIONOTUS RUBIO,MORONE SAXATILIS,PRIONOTUS CAROLINUS,SEBASTES FASCIATUS,SYNGNATHUS FUSCUS,UNKNOWN 03,DASYATIS SAY,MYLIOBATIS GOODEI,PARALICHTHYS OBLONGUS,CARCHARHINUS OBSCURUS,BATHYPOLYPUS ARCTICUS,MUSTELUS CANIS,MYLIOBATIS FREMINVILLEI,SCORPAENA BRASILIENSIS,HIPPOGLOSSOIDES PLATESSOIDES,LOLLIGUNCULA BREVIS,DASYATIS AMERICANA,SPHOEROIDES MACULATUS,ACIPENSER OXYRHYNCHUS,GLYPTOCEPHALUS CYNOGLOSSUS,SEPIOLIDAE,ACANTHOCARPUS ALEXANDRI,MACRORHAMPHOSUS SCOLOPAX,ARGENTINA SILUS,ETRUMEUS TERES,UROPHYCIS SP,ECHENEIS NAUCRATES,CONGRIDAE,GYMNURA ALTAVELA,PRIONOTUS EVOLANS,HOMARUS AMERICANUS,LEIOSTOMUS XANTHURUS,GADUS MORHUA,SCYLIORHINUS RETIFER,HALIEUTICHTHYS ACULEATUS,TRIGLIDAE,CLUPEA HARENGUS,OGCOCEPHALUS PARVUS,CHAULIODUS SLOANI,UNKNOWN 06,MACROZOARCES AMERICANUS,SYMPHURUS SP,FISTULARIA SP,OPHIDION HOLBROOKI,MELANOGRAMMUS AEGLEFINUS,REINHARDTIUS HIPPOGLOSSOIDES,OCTOPODA,ARCHOSARGUS PROBATOCEPHALUS,SQUALUS ACANTHIAS,MYXINE GLUTINOSA,TAUTOGOLABRUS ADSPERSUS,BOTHIDAE,CARETTA CARETTA,STENOTOMUS CHRYSOPS,PERISTEDION MINIATUM,HEMITRIPTERUS AMERICANUS,OPHIDION MARGINATUM,POLLACHIUS VIRENS,LEUCORAJA OCELLATA,LEUCORAJA ERINACEA,TRICHIURUS LEPTURUS,ANCHOA MITCHILLI,DASYATIS CENTROURA,LAGODON RHOMBOIDES,UNKNOWN 04,BREVOORTIA TYRANNUS,GERYON QUINQUEDENS,CRYPTACANTHODES MACULATUS,AMMODYTES DUBIUS,COTTIDAE,TRACHINOCEPHALUS MYOPS,POMATOMUS SALTATRIX,CYNOSCION REGALIS,PORTUNIDAE,SICYONIA BREVIROSTRIS,ORTHOPRISTIS CHRYSOPTERA,CITHARICHTHYS SP,ILLEX ILLECEBROSUS,UNKNOWN 05,HIPPOGLOSSUS HIPPOGLOSSUS,BELLATOR BRACHYCHIR,OPHICHTHIDAE,CALAPPIDAE,CANCER BOREALIS,ENCHELYOPUS CIMBRIUS,LEPOPHIDIUM PROFUNDORUM,CANCER IRRORATUS,ETROPUS MICROSTOMUS,SYNODUS FOETENS,TRIGLOPS MURRAYI,TORPEDO NOBILIANA,CARCHARHINUS PLUMBEUS,ANGUILLA ROSTRATA,MYOXOCEPHALUS AENAEUS,KATHETOSTOMA ALBIGUTTA,MENTICIRRHUS SAXATILIS,BAIRDIELLA CHRYSOURA,CRUSTACEA SHRIMP,PARALICHTHYS DENTATUS,MICROPOGONIAS UNDULATUS,ALOSA PSEUDOHARENGUS,RAJA EGLANTERIA,STERNOPTYCHIDAE,MONOLENE SESSILICAUDA,ARGENTINA STRIATA,TAUTOGA ONITIS,MYOXOCEPHALUS OCTODECEMSPINOSUS,STOMATOPODA,PSEUDOPLEURONECTES AMERICANUS,MERLUCCIUS ALBIDUS,TRINECTES MACULATUS,SYNAGROPS BELLUS,BENTHODESMUS SIMONYI,FISTULARIA TABACARIA,PORTUNUS SPINIMANUS,CHAETODIPTERUS FABER,FISTULARIA PETIMBA,CITHARICHTHYS ARCTIFRONS,ASPIDOPHOROIDES MONOPTERYGIUS,FOETOREPUS AGASSIZI,MAUROLICUS WEITZMANI,PEPRILUS TRIACANTHUS,UROPHYCIS REGIA,ANARHICHAS LUPUS,UROPHYCIS CHESTERI,POLYMIXIA LOWEI,LIMANDA FERRUGINEA,SERRANUS NOTOSPILUS,UNKNOWN 11,TRASH SPECIES IN CATCH,PERISTEDION GRACILE,SCOPHTHALMUS AQUOSUS,MAJIDAE,CAULOLATILUS MICROPS,CHLOROPHTHALMUS AGASSIZI,MYCTOPHIDAE,PENAEUS SP,PLEURONECTIDAE,ABRALIA VERANYI,BELLATOR EGRETTA,RHOMBOPLITES AURORUBENS,AMBLYRAJA RADIATA,MURAENIDAE,OVALIPES OCELLATUS,SQUATINA DUMERIL,SCOMBER SCOMBRUS,LEPOPHIDIUM JEANNAE,ANTENNARIUS RADIOSUS,GALATHEIDAE,DIPLECTRUM FORMOSUM,CALLINECTES SAPIDUS,OPHIDIIDAE,CENTROPRISTIS STRIATA,URANOSCOPIDAE,CANCRIDAE,ZENOPSIS CONCHIFERA,ANTIGONIA CAPROS,SYACIUM PAPILLOSUM,MACROURIDAE,OVALIPES STEPHENSONI,PROMETHICHTHYS PROMETHEUS,LIPARIS ATLANTICUS,SCORPAENIDAE,UROPHYCIS CHUSS,MONACANTHUS HISPIDUS,LIMULUS POLYPHEMUS,MENTICIRRHUS AMERICANUS,PETROMYZON MARINUS,CENTROPRISTIS PHILADELPHICA,LOPHIUS AMERICANUS,UNKNOWN 01,LOLIGO PEALEII,OGCOCEPHALUS CORNIGER,ALOSA AESTIVALIS,PLEOTICUS ROBUSTUS,MENIDIA MENIDIA,PONTINUS LONGISPINIS,HELICOLENUS DACTYLOPTERUS,MERLUCCIUS BILINEARIS,UROPHYCIS TENUIS,PARASUDIS TRUCULENTA,CHIONOECETES OPILIO,SPHOEROIDES PACHYGASTER,SYNGNATHIDAE,DIPTURUS LAEVIS,UNKNOWN 02,LEUCORAJA GARMANI,SYNODONTIDAE,GYMNURA MICRURA,ASTROSCOPUS GUTTATUS,LARIMUS FASCIATUS,MALACORAJA SENTA
HB200802,200804,501,-74.007278,38.976533,10/03/2008-09:16:05,1730,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,38,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,69,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,171,-70.623788,40.187893,02/04/2008-23:47:38,1070,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,196,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0,0,278,0,0,0,0,0,2,0,0,0,0,0,0,0
HB200802,200804,259,-68.956117,41.550132,19/04/2008-01:08:33,1240,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,2,0,0,0,4,0,0,0,6,0,4,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,2
HB200802,200804,283,-67.218757,44.2618,21/04/2008-18:33:03,1351,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11,30,0,0,0,0,0,0,0,0,0,0,0,2
HB200802,200804,95,-74.861567,36.195833,22/03/2008-16:44:10,1620,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HB200802,200804,142,-73.721432,40.47715,27/03/2008-01:44:32,3140,3,0,0,0,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,29,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,37,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,836,0,0,0,0,3883,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,112,-75.463487,34.895448,24/03/2008-03:38:36,8510,0,7,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,268,129,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,170,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
HB200802,200804,141,-73.670902,40.517492,27/03/2008-00:19:33,3130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,32,447,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,100,-75.376122,35.523932,23/03/2008-04:25:56,3430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,333,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
HB200802,200804,99,-75.144668,35.615342,23/03/2008-02:09:26,1610,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,646,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,58,-73.317722,39.662612,13/03/2008-01:32:03,1010,0,0,0,0,341,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,2,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,87,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,93,-74.816403,36.40441,22/03/2008-12:34:08,1630,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,174,-70.141308,39.998518,03/04/2008-07:43:14,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,13,26,0,0,0,0,0,5,0,0,0,0,0,0,0
HB200802,200804,90,-74.672927,36.731835,22/03/2008-04:58:29,1670,0,0,0,0,9,0,0,0,0,2,0,0,2,0,0,14,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,590,0,0,0,0,0,0,0,31,0,0,0,0,0,25,6,0,0,0,0,0,0,2,123,0,0,0,0,0,68,29,0,0,0,0,0,0,1,8,0,0,0,0,0
HB200802,200804,207,-67.005195,41.64248,06/04/2008-19:43:01,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,185,-67.970327,40.602958,04/04/2008-11:55:55,1130,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,54,-73.092908,39.281333,12/03/2008-12:05:50,1740,0,0,0,0,132,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,153,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,84,-75.363585,36.888208,21/03/2008-15:05:56,1650,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,208,-66.806217,41.851967,06/04/2008-23:28:50,1160,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,6,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,179,-69.67621,40.440577,03/04/2008-19:45:38,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,25,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,144,-73.425265,40.431747,27/03/2008-05:02:50,3110,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,114,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,36,0,0,0,0,0,0,0,0,1,0,0,0,0,42,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,74,-74.737812,37.484105,20/03/2008-14:11:08,1650,0,0,0,0,1171,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,214,-65.982588,41.430192,08/04/2008-14:45:21,1180,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,0,0,0,0,1,0,0,0,0,0,0,0,312,2124,36,0,0,0,0,0,0,0,0,0,0,0,5
HB200802,200804,211,-66.447567,41.600298,08/04/2008-04:57:39,1160,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,1,0,0,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,116,-75.403577,35.775918,24/03/2008-14:05:28,3440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
