cruiseid,cruise,station,beginlon,beginlat,begindatetime,stratum,POLLACHIUS VIRENS,REINHARDTIUS HIPPOGLOSSOIDES,MENTICIRRHUS SAXATILIS,GYMNURA ALTAVELA,MUSTELUS CANIS,TRIGLOPS MURRAYI,ARCTICA ISLANDICA,ILLEX ILLECEBROSUS,TORPEDO NOBILIANA,ASTROSCOPUS GUTTATUS,PROMETHICHTHYS PROMETHEUS,CRUSTACEA SHRIMP,PEPRILUS TRIACANTHUS,MACROURIDAE,ACANTHOCARPUS ALEXANDRI,SALMO SALAR,SYNAGROPS BELLUS,PARALEPIDAE,UROPHYCIS TENUIS,ARGOPECTEN IRRADIANS,SYNODONTIDAE,PHOLIS GUNNELLUS,MELANOGRAMMUS AEGLEFINUS,TAUTOGOLABRUS ADSPERSUS,CEPHALOPODA,CITHARICHTHYS CORNUTUS,HIPPOGLOSSOIDES PLATESSOIDES,MENTICIRRHUS AMERICANUS,ALOSA AESTIVALIS,MYOXOCEPHALUS OCTODECEMSPINOSUS,ZOARCIDAE,SCORPAENIDAE,GADUS MORHUA,CANCER BOREALIS,HIPPOGLOSSUS HIPPOGLOSSUS,LUMPENUS LUMPRETAEFORMIS,STENOTOMUS CHRYSOPS,BROSME BROSME,LOPHIUS GASTROPHYSUS,CARCHARIAS TAURUS,CANCER IRRORATUS,PARALICHTHYS OBLONGUS,SCOPHTHALMUS AQUOSUS,LOLIGO PLEII,PONTOPHILUS NORVEGICUS,SPHOEROIDES MACULATUS,TRACHURUS LATHAMI,LEIOSTOMUS XANTHURUS,CHIONOECETES OPILIO,DICHELOPANDALUS LEPTOCERUS,PORTUNUS SPINIMANUS,SCYLIORHINUS RETIFER,ARGYROPELECUS ACULEATUS,DASYATIS SAY,GLYPTOCEPHALUS CYNOGLOSSUS,OSMERUS MORDAX,ARCTOZENUS RISSOI,CONGER OCEANICUS,CONGRIDAE,POMATOMUS SALTATRIX,BREVOORTIA TYRANNUS,LOPHIIFORMES,UNKNOWN 01,DIBRANCHUS ATLANTICUS,MYXINE GLUTINOSA,PLACOPECTEN MAGELLANICUS,LOPHIUS AMERICANUS,OPHIDION GRAYI,CYNOSCION REGALIS,ETROPUS SP,MICROPOGONIAS UNDULATUS,BAIRDIELLA CHRYSOURA,ENCHELYOPUS CIMBRIUS,PENAEUS SP,CALLINECTES SAPIDUS,OVALIPES STEPHENSONI,LIMANDA FERRUGINEA,MULLUS AURATUS,SCOMBER SCOMBRUS,GYMNURA MICRURA,ETROPUS MICROSTOMUS,PSEUDOPLEURONECTES AMERICANUS,GADELLA IMBERBIS,CHLAMYS ISLANDICA,PORTUNIDAE,MAJIDAE,NEMICHTHYS SCOLOPACEUS,LYCENCHELYS VERRILLI,CRYPTACANTHODES MACULATUS,ALOSA PSEUDOHARENGUS,SYMPHURUS SP,HOMARUS AMERICANUS,PRIACANTHUS ARENATUS,TRICHIURIDAE,MAUROLICUS WEITZMANI,HEMANTHIAS AUREORUBENS,LEUCORAJA OCELLATA,CALAPPIDAE,ANTHIAS NICHOLSI,MALACORAJA SENTA,LIMULUS POLYPHEMUS,CYCLOPTERUS LUMPUS,LEPOPHIDIUM PROFUNDORUM,SQUATINA DUMERIL,LITHODES MAJA,OVALIPES OCELLATUS,PRIONOTUS EVOLANS,CLUPEA HARENGUS,PRIONOTUS ALATUS,ARGENTINA STRIATA,PERISTEDION MINIATUM,SCOMBER JAPONICUS,AMMODYTES DUBIUS,LEUCORAJA GARMANI,PRIONOTUS CAROLINUS,MELANOSTIGMA ATLANTICUM,SEBASTES FASCIATUS,FOETOREPUS AGASSIZI,RAJA EGLANTERIA,CYNOSCION NOTHUS,TAUTOGA ONITIS,STELLEROIDEA,CHLOROPHTHALMUS AGASSIZI,ASPIDOPHOROIDES MONOPTERYGIUS,UROPHYCIS REGIA,MORONE SAXATILIS,SEPIOLIDAE,LAGOCEPHALUS LAEVIGATUS,MONOLENE SESSILICAUDA,MYLIOBATIS FREMINVILLEI,SPISULA SOLIDISSIMA,LOPHOLATILUS CHAMAELEONTICEPS,DIPTURUS LAEVIS,ALOSA SAPIDISSIMA,HELICOLENUS DACTYLOPTERUS,DASYATIS CENTROURA,CAPROIDAE,CARCHARHINUS PLUMBEUS,TETRAODONTIDAE,MERLUCCIUS BILINEARIS,ANARHICHAS LUPUS,MACROZOARCES AMERICANUS,LOLIGO PEALEII,MENIDIA MENIDIA,CITHARICHTHYS ARCTIFRONS,HEMITRIPTERUS AMERICANUS,CYTTOPSIS ROSEA,STOLOTEUTHIS LEUCOPTERA,UROPHYCIS SP,AMBLYRAJA RADIATA,POLYMIXIA LOWEI,ARGENTINA SILUS,PARALICHTHYS DENTATUS,CHAULIODUS SLOANI,PASIPHAEA MULTIDENTATA,EUMICROTREMUS SPINOSUS,ANTIGONIA CAPROS,ARGOPECTEN GIBBUS,SYNGNATHIDAE,MACRORHAMPHOSUS SCOLOPAX,OPHIDION MARGINATUM,GALATHEIDAE,MERLUCCIUS ALBIDUS,GERYON QUINQUEDENS,PONTINUS LONGISPINIS,SQUALUS ACANTHIAS,ZENOPSIS CONCHIFERA,CENTROPRISTIS STRIATA,PETROMYZON MARINUS,TRASH SPECIES IN CATCH,ETRUMEUS TERES,BATHYNECTES LONGISPINA,ANCHOA MITCHILLI,ACIPENSER OXYRHYNCHUS,LEUCORAJA ERINACEA,UROPHYCIS CHUSS,XENOLEPIDICHTHYS DALGLEISHI,UROPHYCIS CHESTERI,OPHICHTHIDAE,PARASUDIS TRUCULENTA,SYNODUS FOETENS,SERRANIDAE,MOLA MOLA,TRICHIURUS LEPTURUS,BATHYPOLYPUS ARCTICUS,MYCTOPHIDAE
HB201201,201202,343,-70.24071,42.283287,26/04/2012-01:51:05,1260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,27,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,40,0,0,0,1,0,0,0,2,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0
HB201201,201202,326,-69.189228,42.110253,19/04/2012-11:58:23,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,8,0
HB201201,201202,139,-73.024127,40.615103,24/03/2012-14:47:06,3080,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,104,-72.514932,39.236938,21/03/2012-22:35:23,1030,0,0,0,0,0,0,0,153,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,14,0,0,0,0,0,0,414,0,0,0,0,0,0,0,2,0,0,0,0,0,0,92,0,0,2590,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,0,1,0,1,50,38,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
HB201201,201202,119,-74.098922,39.483708,23/03/2012-06:14:36,3200,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0,0,0,0,85,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,213,-69.173878,41.277102,06/04/2012-00:29:37,1230,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,2,0,13,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
HB201201,201202,281,-66.699962,41.242752,14/04/2012-03:32:08,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,6,0,0,31,0,0,2,0,0,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,5,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,11,0,0,0,0,0,0,0,0,0,0
HB201201,201202,25,-73.762687,38.16589,02/03/2012-18:40:26,1710,0,0,0,0,2,0,0,600,0,0,0,0,2984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,4532,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,37,-75.420702,37.206508,04/03/2012-02:00:08,1650,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,47,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,105,-72.813672,39.41958,22/03/2012-01:12:03,1020,0,0,0,0,0,0,0,5,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,2,0,0,0,0,0,0,0,0,0,1,0,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,145,0,5,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,73,0,0,0,0,0,0,71,10,0,0,0,0,0,0,0,0,0,0
HB201201,201202,153,-72.033678,40.950875,25/03/2012-22:10:02,3050,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,560,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,189,-69.003568,40.160595,03/04/2012-19:41:04,1110,0,0,0,0,0,0,0,176,0,0,0,0,518,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,14,0,2,0,0,0,0,7,0,0,4446,0,36,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,9,2,0,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0
HB201201,201202,338,-70.132542,42.14829,25/04/2012-15:22:00,3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,69,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,85,0,62,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
HB201201,201202,261,-67.469557,41.383543,12/04/2012-01:54:21,1190,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,2,0,0,0,0,0,0,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,374,16,0,0,0,0,0,0,0,0,0,0
HB201201,201202,171,-70.26165,40.804307,27/03/2012-20:28:44,1090,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,371,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,7,0,0,0,0,0,0,0,0,0,0
HB201201,201202,191,-68.548708,40.163392,04/04/2012-02:36:05,1150,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,11,0,0,0,0,35,0,0,50,0,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,76,0,0,0,0,0,0,0,0,4,87,0,0,0,0,0,0,0,0,0,38
HB201201,201202,364,-69.969813,42.990265,28/04/2012-07:42:31,1270,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,76,0
HB201201,201202,322,-68.714858,42.221653,18/04/2012-22:56:09,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,321,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,7,0
HB201201,201202,6,-73.216733,39.029228,29/02/2012-13:40:39,1740,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3492,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,66,0,63,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0
HB201201,201202,336,-70.324223,42.11369,25/04/2012-10:30:43,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,18,40,0,0,0,0,0,1,0,0,0,0,5,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,171,0,0,46,0,0,0,0,0,0,0,250,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,183,0,13,11,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,0,0,0,0,0,0,0,0,0,0
HB201201,201202,103,-72.219667,39.50891,21/03/2012-19:16:19,1040,0,0,0,0,0,0,0,3,0,0,0,0,4,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0,0,28,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59,0,1,0,1,0,4,0,0,0,2,4,37,0,0,0,0,231,0,0,1613,0,33,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,17,0,59,139,1,0,0,0,0,0,0,0,0,132,1,0,0,0,0,0,0,0,0,15
HB201201,201202,236,-68.158043,41.47708,08/04/2012-11:54:26,1200,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0
HB201201,201202,129,-73.452403,40.074902,23/03/2012-22:19:55,1010,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76,0,40,66,0,16,1,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,152,0,1,0,0,0,0,0,0,42,17,0,0,0,0,0,0,0,0,0,0
HB201201,201202,66,-75.363555,35.933085,13/03/2012-03:33:11,3410,0,0,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,277,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,278,-66.454558,41.070953,13/04/2012-20:17:01,1170,1,0,0,0,0,0,0,1,1,0,0,0,11,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,116,0,15,120,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
HB201201,201202,76,-75.389042,37.483313,14/03/2012-02:30:10,3350,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,89,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,42,-75.23749,36.8333,04/03/2012-20:25:39,1650,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,146,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
