cruiseid,cruise,station,beginlon,beginlat,begindatetime,stratum,AMMODYTES DUBIUS,UROPHYCIS TENUIS,LOPHIUS GASTROPHYSUS,CYCLOPTERUS LUMPUS,STOMATOPODA,TRACHURUS LATHAMI,LOPHIUS AMERICANUS,HEMITRIPTERUS AMERICANUS,LUMPENUS MACULATUS,ALOSA AESTIVALIS,PSEUDOPLEURONECTES AMERICANUS,SCOPHTHALMUS AQUOSUS,BROSME BROSME,SCORPAENIDAE,STERNOPTYCHIDAE,MORONE SAXATILIS,SPISULA SOLIDISSIMA,MENIDIA MENIDIA,SCYLIORHINUS RETIFER,GADIDAE,SQUALUS ACANTHIAS,PONTINUS LONGISPINIS,SPIRONTOCARIS LILJEBORGII,PARALEPIDAE,SYMPHURUS SP,HIPPOGLOSSUS HIPPOGLOSSUS,ENCHELYOPUS CIMBRIUS,LEBBEUS POLARIS,ALOSA PSEUDOHARENGUS,MYCTOPHIDAE,PANDALUS BOREALIS,MERLUCCIUS BILINEARIS,PANDALUS MONTAGUI,MELANOSTIGMA ATLANTICUM,DICHELOPANDALUS LEPTOCERUS,ARCTICA ISLANDICA,ZENOPSIS CONCHIFERA,POLLACHIUS VIRENS,OVALIPES OCELLATUS,BATHYPOLYPUS ARCTICUS,BATHYNECTES LONGISPINA,LOLIGO PEALEII,MUSTELUS CANIS,LEUCORAJA GARMANI,SYNGNATHIDAE,AMBLYRAJA RADIATA,CHLAMYS ISLANDICA,LYCENCHELYS VERRILLI,PORTUNIDAE,PRIONOTUS CAROLINUS,BEMBROPS GOBIOIDES,ACANTHOCARPUS ALEXANDRI,TORPEDO NOBILIANA,PERISTEDION MINIATUM,MYOXOCEPHALUS AENAEUS,HOMARUS AMERICANUS,LEUCORAJA ERINACEA,CLUPEA HARENGUS,UROPHYCIS CHUSS,DIPTURUS LAEVIS,ARGYROPELECUS ACULEATUS,GADUS MORHUA,POLYMIXIA LOWEI,PANDALUS PROPINQUUS,CANCER IRRORATUS,OPHIDION MARGINATUM,ASPIDOPHOROIDES MONOPTERYGIUS,MELANOGRAMMUS AEGLEFINUS,HIPPOGLOSSOIDES PLATESSOIDES,MONOLENE SESSILICAUDA,LIMANDA FERRUGINEA,TRASH SPECIES IN CATCH,PRIONOTUS EVOLANS,GADELLA IMBERBIS,REINHARDTIUS HIPPOGLOSSOIDES,TAUTOGOLABRUS ADSPERSUS,PARALICHTHYS DENTATUS,MAUROLICUS WEITZMANI,ARGENTINA STRIATA,MAJIDAE,HEMANTHIAS AUREORUBENS,MACRORHAMPHOSUS SCOLOPAX,PETROMYZON MARINUS,CONGER OCEANICUS,ETROPUS SP,CENTROPRISTIS STRIATA,MALACOCEPHALUS OCCIDENTALIS,HELICOLENUS DACTYLOPTERUS,CYNOSCION REGALIS,UROPHYCIS REGIA,CITHARICHTHYS CORNUTUS,SCOMBER SCOMBRUS,MALACORAJA SENTA,LIMULUS POLYPHEMUS,ANARHICHAS LUPUS,TRIGLOPS MURRAYI,GALATHEIDAE,STOLOTEUTHIS LEUCOPTERA,CONGRIDAE,PEPRILUS TRIACANTHUS,PARALICHTHYS OBLONGUS,PLACOPECTEN MAGELLANICUS,MACROZOARCES AMERICANUS,MACROURIDAE,ANTIGONIA CAPROS,CITHARICHTHYS ARCTIFRONS,LEUCORAJA OCELLATA,SEPIOLIDAE,LEPOPHIDIUM PROFUNDORUM,PASIPHAEA MULTIDENTATA,CHIONOECETES OPILIO,LUMPENUS LUMPRETAEFORMIS,CHLOROPHTHALMUS AGASSIZI,CRUSTACEA SHRIMP,SYNGNATHUS FUSCUS,GERYON QUINQUEDENS,PARASUDIS TRUCULENTA,PONTOPHILUS NORVEGICUS,CANCER BOREALIS,LOPHOLATILUS CHAMAELEONTICEPS,PLEURONECTIDAE,RAJA EGLANTERIA,GLYPTOCEPHALUS CYNOGLOSSUS,TRICHIURIDAE,ILLEX ILLECEBROSUS,MYOXOCEPHALUS OCTODECEMSPINOSUS,MENTICIRRHUS SAXATILIS,NEMICHTHYS SCOLOPACEUS,LITHODES MAJA,UROPHYCIS CHESTERI,MERLUCCIUS ALBIDUS,CALLINECTES SAPIDUS,MYXINE GLUTINOSA,STENOTOMUS CHRYSOPS,SEBASTES FASCIATUS,CRYPTACANTHODES MACULATUS,ALOSA SAPIDISSIMA,LOLIGO PLEII
HB201401,201402,101,-73.037302,38.763262,14/04/2014-23:05:18,1760,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,369,0,49,0,0,0,0,0,0,0,0,321,0,19,0,0,0,0,1,0,0,1,0,86,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,113,0,0,0,0,0,0,1,0,0,0,51,0,0,0,0,90,0,0,7,0,0,0,251,0,0,0,0,0,0,0,0,0,7,0,15,0,0,0,0,0,29,0,0,0,0,0,0,2
HB201401,201402,78,-71.456763,40.218308,12/04/2014-17:13:50,1060,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,6,0,0,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,2,2,475,14,2,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,1,0,64,0,0,0,0,0,0,0,2,68,0,0,0,0,107,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0
HB201401,201402,37,-74.967298,38.002345,01/04/2014-04:43:35,3290,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,21,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,217,-67.315177,40.453485,10/05/2014-13:23:04,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,1,0,0,0,0,0,0,0,6,0,2,1,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,269,-66.958172,44.024687,15/05/2014-18:02:34,1340,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,41,5,0,0,1,0,9,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,476,0,1,0
HB201401,201402,265,-67.427652,43.522042,15/05/2014-07:24:00,1360,0,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,7,0,1,2777,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,95,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63,0,0,0,1,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
HB201401,201402,119,-73.946677,39.879572,17/04/2014-05:59:43,3170,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,244,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,46,-74.168593,37.737665,01/04/2014-23:34:22,1720,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,8,0,233,0,0,0,0,0,0,0,0,15,0,23,0,0,0,0,0,0,0,0,0,179,20,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,2,45,0,47,0,0,0,0,0,0,1,0,0,0,14,1,0,0,0,11,0,0,3,0,0,0,100,0,0,0,0,0,0,0,0,0,8,0,10,0,0,2,0,0,13,0,0,0,0,0,1,0
HB201401,201402,129,-72.591365,40.305053,18/04/2014-06:30:37,1010,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,38,6,2,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,12,0,1,0,0,0,0,0,0,0,0,26,26,3,0,0,19,9,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,205,-68.390013,41.237812,09/05/2014-04:11:39,1200,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17,0,0,0,0,0,2,84,1,12,0,0,2,0,0,4,0,0,1980,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,56,-74.073867,38.334775,02/04/2014-22:40:55,1700,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,130,0,0,0,0,0,0,51,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,722,19,20,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
HB201401,201402,171,-68.6085,40.170197,22/04/2014-12:56:15,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,778,55,0,0,0,0,36,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,319,-69.999012,42.233277,22/05/2014-22:10:03,1270,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,143,0,0,0,0,0,6,0,3,0,0,563,0,0,0,0,0,2,0,11,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,15,0,2,25,0,0,1,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,0,0,5,25,93,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,4,0,0,0,5,0,0,7,0,0,2,0,0,0,5,0,139,0,0,0
HB201401,201402,180,-69.272667,41.090333,23/04/2014-16:53:29,1250,0,0,0,0,0,0,0,2,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,328,0,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,19,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,270,-67.083668,44.047315,15/05/2014-20:18:39,1340,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,0,1,398,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,1,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0
HB201401,201402,292,-67.78727,42.773947,19/05/2014-02:39:53,1290,0,14,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,21,0,0,460,0,0,2,0,0,1,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,129,0,0,1,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,3,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,308,0,0,0
HB201401,201402,253,-67.430482,42.522365,14/05/2014-05:27:48,1290,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,914,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,4,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,61,0,0,0,1,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,2,0
HB201401,201402,230,-66.566463,41.289753,11/05/2014-21:03:25,1160,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,49,0,0,1,0,0,0,0,1,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,8,3,0,0,0,0,0,0,0,1020,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,253,2,0,0,5,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,280,-68.439947,43.74236,17/05/2014-11:49:45,1380,0,15,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,27,0,3,0,12,2759,0,0,4,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,233,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,133,-73.162602,40.556912,18/04/2014-21:40:01,3080,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,202,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,183,-69.332833,41.621333,24/04/2014-00:07:07,1240,0,0,0,0,0,0,3,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,120,0,11,275,0,0,158,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,93,0,0,0,0,21,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,187,0,0,0,1,0,0,0,0,10,0,0,0,36,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0
HB201401,201402,339,-70.50702,42.836387,29/05/2014-14:47:14,1400,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,21,0,3932,1283,0,0,3652,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,15,8,0,0,10,0,0,0,0,0,12,229,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,5,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,42,0,0,0
HB201401,201402,307,-69.115185,43.507833,21/05/2014-06:07:45,1380,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,23,0,92,916,0,0,133,0,0,1,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,88,82,0,0,0,0,0,0,0,0,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,10,0,0,1,0,0,0,3,19,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0
HB201401,201402,273,-67.235202,44.292867,16/05/2014-05:03:19,1351,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,371,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,1,51,0,0,0,0,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,3,0,388,0,0,0,3,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0
HB201401,201402,113,-74.082333,39.398333,16/04/2014-15:15:03,3200,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,312,-69.268088,43.161723,22/05/2014-01:01:08,1370,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,43,704,0,0,113,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,111,0,0,0,0,0,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,70,13,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,29,1,0,0
HB201401,201402,192,-68.361758,41.728652,07/05/2014-13:49:42,1210,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,605,0,0,8,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4133,30,2,0,0,0,0,0,0,0,1836,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,26,6,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,135,-72.532333,40.762167,19/04/2014-02:14:47,3080,0,0,0,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,663,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,343,-70.59439,42.898473,29/05/2014-21:33:29,1400,0,2,0,0,0,0,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,142,0,1,690,2,0,423,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,27,3,11,9,0,0,15,0,0,0,0,0,291,291,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,2,0,0,0,2,0,0,20,0,0,0,0,0,0,2,0,1,0,1,0
HB201401,201402,336,-70.720995,42.521832,29/05/2014-06:10:24,3640,0,0,0,0,0,0,2,2,0,0,554,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,327,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,48,31,4,64,0,0,12,0,0,6,0,0,50,75,0,1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,186,0,0,0,0,0,0,0,0,1,0,0,0
HB201401,201402,303,-68.49741,42.709952,20/05/2014-16:44:22,1280,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,3,0,5,0,0,861,0,0,29,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,289,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,45,7,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,1130,0,0,0
HB201401,201402,118,-73.704657,39.862978,17/04/2014-03:52:17,1730,0,0,0,0,0,0,0,0,0,3,6,56,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,32,0,0,0,0,0,0,91,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,2,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
HB201401,201402,147,-71.111972,41.359788,20/04/2014-03:14:16,3450,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,14,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,203,-68.05572,41.251263,08/05/2014-22:08:21,1190,0,0,0,0,0,0,0,1,0,0,67,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,3,0,0,0,0,0,0,105,109,0,0,0,20,0,0,2,0,0,30344,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,98,-73.257947,38.928482,14/04/2014-16:02:33,1740,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,1,0,4,0,0,0,0,0,0,0,1,8,9,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201401,201402,268,-66.8298,43.896675,15/05/2014-15:29:31,1340,0,1,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,23,11,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,1,484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,10,0,0,0
HB201401,201402,108,-74.187082,39.227347,15/04/2014-17:54:31,3200,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
