cruiseid,cruise,station,beginlon,beginlat,begindatetime,stratum,LOPHIUS AMERICANUS,LIMULUS POLYPHEMUS,PRIACANTHUS ARENATUS,MENIDIA MENIDIA,OPHIDION HOLBROOKI,MONOLENE SESSILICAUDA,ETMOPTERUS GRACILISPINIS,MACROZOARCES AMERICANUS,AMMODYTES DUBIUS,FOETOREPUS AGASSIZI,MERLUCCIUS ALBIDUS,PARALICHTHYS OBLONGUS,COTTIDAE,UNKNOWN 02,UROPHYCIS SP,ARTEDIELLUS SP,MURAENIDAE,SYMPHURUS SP,CEPHALOPODA,LUMPENUS LUMPRETAEFORMIS,SYNODUS INTERMEDIUS,BREVOORTIA TYRANNUS,ALOSA MEDIOCRIS,LEUCORAJA GARMANI,DIBRANCHUS ATLANTICUS,LIPARIS ATLANTICUS,CANTHIGASTER ROSTRATA,UNKNOWN 08,CLUPEIDAE,HEMITRIPTERUS AMERICANUS,OPHIDION SELENOPS,CHAUNAX STIGMAEUS,HOPLOSTETHUS OCCIDENTALIS,SQUALIDAE,LOPHIUS GASTROPHYSUS,ALOSA PSEUDOHARENGUS,LUMPENUS MACULATUS,PLACOPECTEN MAGELLANICUS,OGCOCEPHALUS CORNIGER,TRACHINOCEPHALUS MYOPS,EQUETUS UMBROSUS,ETRUMEUS TERES,UROPHYCIS REGIA,ANGUILLIFORMES,DIPTURUS LAEVIS,CHAETODON SEDENTARIUS,CENTROPRISTIS OCYURUS,PSEUDOPLEURONECTES AMERICANUS,SEPIOLIDAE,STOMIAS BOA,SPHOEROIDES MACULATUS,MONACANTHUS CILIATUS,ALEPOCEPHALIIDAE,PRIONOTUS CAROLINUS,SQUATINA DUMERIL,PONTINUS LONGISPINIS,ANARHICHAS LUPUS,UROPHYCIS CHESTERI,HIPPOGLOSSUS HIPPOGLOSSUS,UNKNOWN 07,LIMANDA FERRUGINEA,PRIONOTUS ALATUS,SCOMBER SCOMBRUS,MACROURIDAE,ORTHOPRISTIS CHRYSOPTERA,CARCHARHINUS PLUMBEUS,MICROPOGONIAS UNDULATUS,RHIZOPRIONODON TERRAENOVAE,SQUALUS ACANTHIAS,PARASUDIS TRUCULENTA,ZOARCIDAE,OPHIDION GRAYI,SEBASTES FASCIATUS,UROPHYCIS CHUSS,CHIONOECETES OPILIO,LEUCORAJA ERINACEA,CONGRIDAE,BOTHIDAE,GERYON QUINQUEDENS,CENTROPRISTIS STRIATA,TRICHIURUS LEPTURUS,TRIGLOPS MURRAYI,CANCER IRRORATUS,OVALIPES STEPHENSONI,OPHICHTHIDAE,PORICHTHYS PLECTRODON,GALATHEIDAE,LEPOPHIDIUM PROFUNDORUM,LOPHOLATILUS CHAMAELEONTICEPS,GEPHYROBERYX DARWINI,MAJIDAE,ETROPUS MICROSTOMUS,CITHARICHTHYS MACROPS,ANTIMORA ROSTRATA,ARGENTINA SILUS,POMATOMUS SALTATRIX,GLYPTOCEPHALUS CYNOGLOSSUS,UNKNOWN 04,UROPHYCIS TENUIS,ARIOMMA BONDI,GYMNURA MICRURA,STOMATOPODA,SERRANUS PHOEBE,MYCTOPHIDAE,OCTOPODA,OPHIDION MARGINATUM,PRIONOTUS TRIBULUS,LACTOPHRYS POLYGONIA,OCTOPUS VULGARIS,BATHYPOLYPUS ARCTICUS,CALAMUS LEUCOSTEUS,SICYONIA BREVIROSTRIS,POLYMIXIA LOWEI,OGCOCEPHALUS NASUTUS,CANCER BOREALIS,SYNODUS FOETENS,CITHARICHTHYS ARCTIFRONS,MERLUCCIUS BILINEARIS,UNKNOWN 05,PETROMYZON MARINUS,MELANOGRAMMUS AEGLEFINUS,CARCHARIAS TAURUS,LEIOSTOMUS XANTHURUS,DIPLECTRUM FORMOSUM,CITHARICHTHYS CORNUTUS,LAEMONEMA BARBATULUM,PARALEPIDAE,SYNAGROPS SPINOSUS,SCYLIORHINUS RETIFER,ARIOMMA MELANUM,HEMANTHIAS AUREORUBENS,MAUROLICUS WEITZMANI,TORPEDO NOBILIANA,ARGENTINA STRIATA,RAJA EGLANTERIA,CHAETODON AYA,ETROPUS RIMOSUS,BELLATOR EGRETTA,STERNOPTYCHIDAE,PRISTIGENYS ALTA,POLYMETME THAEOCORYLA,SPHOEROIDES NEPHELUS,ALOSA AESTIVALIS,SPHYRNA LEWINI,PRIONOTUS SCITULUS,UNKNOWN 06,SYNGNATHIDAE,UNKNOWN 03,PORTUNIDAE,PEPRILUS TRIACANTHUS,SYNODUS POEYI,SCYLLARIDES NODIFER,GADELLA IMBERBIS,CRUSTACEA SHRIMP,FISTULARIA PETIMBA,ALOSA SAPIDISSIMA,MYOXOCEPHALUS AENAEUS,OVALIPES OCELLATUS,GYMNURA ALTAVELA,STENOTOMUS CHRYSOPS,ILLEX ILLECEBROSUS,DASYATIS CENTROURA,AMBLYRAJA RADIATA,ACANTHOCARPUS ALEXANDRI,SYNAGROPS BELLUS,RHOMBOPLITES AURORUBENS,HELICOLENUS DACTYLOPTERUS,CHAETODON OCELLATUS,BROSME BROSME,HAEMULON AUROLINEATUM,CYCLOPTERUS LUMPUS,HIPPOGLOSSOIDES PLATESSOIDES,UNKNOWN 01,TETRAODONTIDAE,ASPIDOPHOROIDES MONOPTERYGIUS,PRIONOTUS RUBIO,MYOXOCEPHALUS OCTODECEMSPINOSUS,PLEOTICUS ROBUSTUS,CITHARICHTHYS SP,ULVARIA SUBBIFURCATA,CYNOSCION REGALIS,HOMARUS AMERICANUS,ANTIGONIA CAPROS,BEMBROPS GOBIOIDES,CRYPTACANTHODES MACULATUS,MORONE SAXATILIS,BALISTES CAPRISCUS,TRIGLIDAE,SPHOEROIDES DORSALIS,TAUTOGOLABRUS ADSPERSUS,TRASH SPECIES IN CATCH,MENTICIRRHUS SAXATILIS,APOGON PSEUDOMACULATUS,LEUCORAJA OCELLATA,CHAULIODUS SLOANI,LOLLIGUNCULA BREVIS,DASYATIS SAY,MUSTELUS CANIS,SCORPAENA AGASSIZI,LAGODON RHOMBOIDES,PROMETHICHTHYS PROMETHEUS,GADUS MORHUA,MACRORHAMPHOSUS SCOLOPAX,KATHETOSTOMA ALBIGUTTA,LITHODES MAJA,DACTYLOPTERUS VOLITANS,SYNGNATHUS FUSCUS,BOTHUS OCELLATUS,NEZUMIA BAIRDI,MELANOSTIGMA ATLANTICUM,GASTEROSTEUS ACULEATUS,SCORPAENIDAE,SPHOEROIDES SPENGLERI,ZENOPSIS CONCHIFERA,NEMICHTHYS SCOLOPACEUS,REINHARDTIUS HIPPOGLOSSOIDES,ANCHOA MITCHILLI,BATHYNECTES LONGISPINA,MENTICIRRHUS AMERICANUS,LOLIGO PEALEII,POLLACHIUS VIRENS,ALUTERUS SCRIPTUS,HOLOCENTRUS ADSCENSIONIS,CYCLOPSETTA FIMBRIATA,ECHIOPHIS INTERTINCTUS,PRIONOTUS EVOLANS,CLUPEA HARENGUS,HEPATUS EPHELITICUS,ENCHELYOPUS CIMBRIUS,LYCENCHELYS VERRILLI,STOLOTEUTHIS LEUCOPTERA,MALACORAJA SENTA,SELENE SETAPINNIS,SYACIUM PAPILLOSUM,PARALICHTHYS DENTATUS,CYCLOPTERIDAE,CALLINECTES SAPIDUS,SCOMBRIDAE,CHLOROPHTHALMUS AGASSIZI,SCOPHTHALMUS AQUOSUS,MYXINE GLUTINOSA,PAGRUS SEDECIM,OSMERUS MORDAX,SELACHIMORPHA,SERIOLA DUMERILI,PENAEUS SP,PERISTEDION MINIATUM,SYNODONTIDAE
HB200901,200902,212,-68.374835,40.897622,03/04/2009-03:36:33,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,249,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
HB200901,200902,156,-71.947152,39.699488,23/03/2009-01:32:29,1040,3,0,0,0,0,3,0,0,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,695,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,861,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,48,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
HB200901,200902,223,-69.902963,41.824037,04/04/2009-14:01:50,3560,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200901,200902,220,-69.509142,41.682022,04/04/2009-06:40:40,1240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4396,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1,0,0,0,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4456,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200901,200902,376,-67.86158,44.061742,03/05/2009-05:27:53,1380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,29,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200901,200902,39,-75.208817,35.358597,07/03/2009-21:16:39,8500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
HB200901,200902,67,-75.346753,36.59884,10/03/2009-03:21:33,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,0,0,0,0,0,68,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,1,0,0,0,1,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,1,0,0
HB200901,200902,262,-69.012702,41.716337,09/04/2009-05:18:02,1240,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HB200901,200902,272,-68.696675,40.224888,15/04/2009-08:16:07,1140,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,137,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,4,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200901,200902,395,-69.064805,43.833165,05/05/2009-08:09:26,1390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,1,0,11,0,0,0,0,201,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
HB200901,200902,51,-75.214532,35.602312,09/03/2009-00:31:32,3440,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3279,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200901,200902,13,-73.774473,38.395903,05/03/2009-02:29:54,1700,2,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,4,0,0,0,0,0,356,0,0,0,0,1,0,14,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200901,200902,108,-73.212078,40.56814,18/03/2009-13:19:57,3110,0,0,0,2,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200901,200902,24,-74.500215,37.358665,06/03/2009-03:27:02,1670,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,0,0,0,0,0,0,0,0,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,172,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4672,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200901,200902,396,-69.097648,43.78107,05/05/2009-10:10:57,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,82,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,2,0,17,0,0,0,0,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
HB200901,200902,352,-67.300972,42.727825,30/04/2009-04:15:26,1290,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200901,200902,297,-67.295102,41.720987,18/04/2009-17:51:32,1190,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,91,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
HB200901,200902,56,-75.245583,35.899442,09/03/2009-08:03:57,1610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,0,0,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0
HB200901,200902,362,-66.640652,43.681822,01/05/2009-09:02:10,1340,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,85,2,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,2,0,30,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
